gene,p_val,logFC,p_val_adj
CAST,0.5540363036168771,-1.1456497,1.0
C1orf43,0.9090855165975874,-1.142898,1.0
MFSD6,0.8043948683707929,-1.1421683,1.0
NPHP1,0.6089030446677812,-1.1342034,1.0
KRT15,0.7929409792359955,-1.1316466,1.0
MOB2,0.786089856401599,-1.1297519,1.0
C21orf58,0.6182776910956415,-1.1289139,1.0
CCDC81,0.7207875611490138,-1.1288157,1.0
C11orf49,0.5480926008780365,-1.1266193,1.0
ZMPSTE24,0.8413187527516234,-1.1264546,1.0
APCDD1,0.7906554665918814,-1.1241469,1.0
SMDT1,0.6660633105225061,-1.1143888,1.0
NEK10,0.5801509005580552,-1.1123617,1.0
CCDC151,0.7319172409084503,-1.1090343,1.0
SRP9,0.8251164751565861,-1.1031337,1.0
ASPH,0.8459606644435347,-1.1027927,1.0
NME5,0.6510389414554065,-1.1026698,1.0
COPS6,0.9114370801945357,-1.0988742,1.0
CCDC65,0.6606816676115371,-1.0979165,1.0
RC3H2,0.8832753527215915,-1.0956309,1.0
ARPC4,0.9161425146659531,-1.0904601,1.0
NDUFA1,0.8228077634346781,-1.0901644,1.0
RTRAF,0.786089856401599,-1.0874062,1.0
CSAD,0.8021006431516319,-1.0833621,1.0
NUP58,0.8879597229732715,-1.0765266,1.0
THBS1,0.8181949580510544,-1.0737132,1.0
PRDX1,0.8205005846443043,-1.0689839,1.0
TNFRSF1B,0.7747082864436315,-1.0584793,1.0
CRIP1,0.5893231138445483,-1.0573741,1.0
NEBL,0.8645802594195606,-1.0560802,1.0
VASH1,0.6943203858284206,-1.0514805,1.0
EPB41L2,0.8135884383164926,-1.0497103,1.0
CFAP77,0.6617566047302958,-1.0456809,1.0
TPP2,0.9704249214396863,-1.0422171,1.0
C8orf34,0.7498417298283708,-1.0333745,1.0
PHIP,0.8785950604646979,-1.032028,1.0
ATXN7L3B,0.795228271987864,-1.031293,1.0
ZNF609,0.9020356853927357,-1.0294104,1.0
ESD,0.9208508891086085,-1.0286479,1.0
